fineAGE,lh_caudalanteriorcingulate_thickness,lh_caudalmiddlefrontal_thickness,lh_cuneus_thickness,lh_entorhinal_thickness,lh_fusiform_thickness,lh_inferiorparietal_thickness,lh_inferiortemporal_thickness,lh_isthmuscingulate_thickness,lh_lateraloccipital_thickness,lh_lateralorbitofrontal_thickness,lh_lingual_thickness,lh_medialorbitofrontal_thickness,lh_middletemporal_thickness,lh_parahippocampal_thickness,lh_paracentral_thickness,lh_parsopercularis_thickness,lh_parsorbitalis_thickness,lh_parstriangularis_thickness,lh_pericalcarine_thickness,lh_postcentral_thickness,lh_posteriorcingulate_thickness,lh_precentral_thickness,lh_precuneus_thickness,lh_rostralanteriorcingulate_thickness,lh_rostralmiddlefrontal_thickness,lh_superiorfrontal_thickness,lh_superiorparietal_thickness,lh_superiortemporal_thickness,lh_supramarginal_thickness,lh_transversetemporal_thickness,lh_insula_thickness,rh_caudalanteriorcingulate_thickness,rh_caudalmiddlefrontal_thickness,rh_cuneus_thickness,rh_entorhinal_thickness,rh_fusiform_thickness,rh_inferiorparietal_thickness,rh_inferiortemporal_thickness,rh_isthmuscingulate_thickness,rh_lateraloccipital_thickness,rh_lateralorbitofrontal_thickness,rh_lingual_thickness,rh_medialorbitofrontal_thickness,rh_middletemporal_thickness,rh_parahippocampal_thickness,rh_paracentral_thickness,rh_parsopercularis_thickness,rh_parsorbitalis_thickness,rh_parstriangularis_thickness,rh_pericalcarine_thickness,rh_postcentral_thickness,rh_posteriorcingulate_thickness,rh_precentral_thickness,rh_precuneus_thickness,rh_rostralanteriorcingulate_thickness,rh_rostralmiddlefrontal_thickness,rh_superiorfrontal_thickness,rh_superiorparietal_thickness,rh_superiortemporal_thickness,rh_supramarginal_thickness,rh_transversetemporal_thickness,rh_insula_thickness
1.75,3.3179177330251983,2.990796203838555,2.594715819003465,3.2926417192544983,3.2037897697838083,3.0605715278098273,3.4116506519847056,2.821054292132696,2.7269090089445034,3.6095889511362986,2.6803143817727917,3.6464074584153225,3.2832944766923893,2.847304349055729,2.8906143113546086,3.0513046795839376,3.2391520189452763,3.0397740185315687,2.182500343332527,2.5045099465592293,2.959079551925169,2.76753163263642,3.009830662595136,3.628594272523991,3.159244140525842,3.414910791142262,2.7309363686113737,3.1493803040990804,3.08698157787317,2.877563901276295,3.6520725032334647,3.2403731042224435,2.9976708459821513,2.5966256017512306,3.3858870311284437,3.2575637970176787,3.066364925205745,3.3910242078960597,2.8246705390658002,2.7692364740869064,3.577261670990759,2.7468119097118655,3.6555268866076664,3.317576276254609,2.7944573475411234,2.891294090408714,3.0354031397622845,3.276687578830117,3.0185842137093086,2.2418508847662766,2.4875654251000934,2.971802600421948,2.7471783069284683,3.003777764776515,3.714657451178399,3.1309535639306554,3.39181400406105,2.7415606564982955,3.185331380784119,3.0537133954314375,2.944016566429074,3.6138783021619214
1.83,3.318280859096696,2.9935841005054997,2.5926876670571524,3.3113203328604808,3.2027903751857303,3.0583908645845317,3.4097671546734585,2.818735491609558,2.7242864854605133,3.6000920822706126,2.6810408387178777,3.6300448912412384,3.280721532190398,2.8520095123855946,2.8940565649888854,3.0507234638580423,3.234955472921736,3.0359670193008483,2.1828179715157217,2.505982829729528,2.9609435976462204,2.7728227293737158,3.0069700466403186,3.620230038391806,3.152362950327056,3.4112001153618503,2.7293820514994724,3.1527186920471153,3.0856935206181055,2.8762617610349004,3.6523025903960527,3.233798041488671,3.000754879967807,2.5935028260046433,3.4056909545046463,3.255870840189175,3.063927968816068,3.389885128500893,2.820062633517179,2.7687042396889425,3.5695997674159483,2.7469098140484958,3.6409497822824193,3.315681641047945,2.801112740292942,2.893637841955799,3.0374986927009138,3.2771628329255322,3.0171685520292604,2.239556755692232,2.4889694658273394,2.97038129029947,2.752516696921944,3.0012495407473727,3.707386936925514,3.125097422272262,3.387741538258967,2.7400746910185645,3.1900996860241198,3.052425192459262,2.9444297773692547,3.615363298104142
1.92,3.3185299445188585,2.996582400588289,2.590267319408182,3.3315513923709443,3.201634819768759,3.055932265349708,3.4075965809928404,2.8161491667598466,2.721343785993036,3.5895750047464507,2.6817095094370123,3.6120191237689236,3.277837284395782,2.857112232377577,2.8977904376920947,3.0500193768361346,3.23027737590815,3.031720235807829,2.1829357201733477,2.5075118293673375,2.9629399753085193,2.7785843141908013,3.003748545486333,3.6108998538504737,3.1447660067357397,3.4070624026849874,2.727593028990218,3.1562964369455098,3.084202793125115,2.8747695250321383,3.652495228156121,3.2265628413250065,3.0040562692203183,2.5898844015347637,3.427157199286007,3.2539331904721105,3.0611838771641477,3.3885301005030124,2.8150103137950646,2.7680172512816443,3.561088705720669,2.7468839824782005,3.6248614157097596,3.313540176984999,2.8083462374382067,2.896173999103095,3.039712626931009,3.2775735652884332,3.015552658783219,2.236841394389085,2.490414318442797,2.9687886464209132,2.758324806901369,2.998382567950477,3.6992918792960543,3.1186194339223583,3.383222799880404,2.738358415095435,3.195237505446426,3.0509498669860746,2.9447200163821203,3.6169039119517454
2,3.318609636975651,2.999124815179636,2.5879926310896573,3.348839106783563,3.2005798936255547,3.0537420854908732,3.405621280649656,2.813870056439053,2.7187348437570664,3.5803748469025165,2.682171800437054,3.5963358821033378,3.2752826772629,2.861478571255681,2.900986179974635,3.0493488823008614,3.226157305018649,3.0279773977176245,2.1828274229370446,2.508757167775366,2.9646250454315557,2.7835360349061014,3.0008820482785095,3.6026770932425114,3.138141519438852,3.403417144817643,2.7259668616412234,3.1593184843723976,3.0828406681704172,2.873418801268623,3.6526076081225436,3.220275325990043,3.006841371683571,2.586574422668232,3.4455154888544457,3.252181436692499,3.058742448394856,3.38726024123528,2.810636317615483,2.7673281729555215,3.553619832948316,2.7467401553499333,3.6108369794613897,3.3116277649686467,2.814550395166859,2.898338971373425,3.0415529570681046,3.277828502060397,3.014095621359193,2.2343082144797584,2.491578904587476,2.9673785896481792,2.763311945760204,2.9958139514518063,3.6921711799854555,3.11295915184759,3.379261953009485,2.7367932233784926,3.199603101401636,3.0496152691170293,2.9448227859092566,3.6181577850719298
2.08,3.318555948907875,3.0015517087942314,2.5856019256547977,3.3654722803993047,3.199498834990526,3.051547427216255,3.4036027788796774,2.811609623860539,2.7161322926966354,3.5713143177747004,2.6825097780511915,3.5809723230299864,3.2727366994801868,2.8656854633329556,2.90406591691518,3.048636374208233,3.22207322242752,3.0242647531053106,2.1825186902092133,2.509895426295269,2.9662258917437607,2.7883280492581095,2.998012783422213,3.5945209084106544,3.1316378335075634,3.399802671850565,2.724306882415949,3.162191665671687,3.0814436878276568,2.8720452146711692,3.6526645964672406,3.2141231270780493,3.0094858004892218,2.5831763482158436,3.4631934801604074,3.2504020137594245,3.0562989149763333,3.385928838498105,2.806372396433096,2.76656528572203,3.5462417982006484,2.746482572238185,3.597072622308021,3.309706987394794,2.8205422070022568,2.9004198122193996,3.04327318235742,3.2779797600919136,3.0126191129968247,2.2316625400597103,2.492630806222712,2.965973828569443,2.768133789967443,2.99322632673218,3.685120981824168,3.107391038988646,3.375353632694409,2.7351907487263922,3.20377918710518,3.0482588383553395,2.9447794653596664,3.619302894511156
2.083,3.3185513409373164,3.0016404700607775,2.5855100173055248,3.3660832915459555,3.1994577869330825,3.0514650404117747,3.4035262446605477,2.8115252209793,2.7160348213602057,3.5709772641472752,2.6825200339278865,3.5804024083901624,3.2726413931811624,2.8658401200473063,2.9041791503840324,3.048608837859777,3.2219207694152194,3.0241261162898483,2.1825032136352482,2.5099360279513165,2.9662842850641487,2.7885046430084612,2.99790513215069,3.5942163465863546,3.1313962952492056,3.3996677279768126,2.724243975448345,3.162296514059022,3.0813906230185824,2.8719932604201976,3.6526656559900257,3.21389505194614,3.009582230027188,2.5830472066894354,3.4638431709072437,3.250334747147933,3.0562072415311343,3.3858777136826568,2.8062146406914366,2.7665352416368725,3.5459668889810603,2.7464706999621287,3.596561518265915,3.309634795499539,2.820762769154879,2.9004962071320093,3.0433353543911528,3.2779834153925975,3.0125633651626385,2.23156113889918,2.4926680604681852,2.9659212530467878,2.7683113936276955,2.993128921035896,3.68485797086079,3.107184027735712,3.37520809248825,2.7351299306573402,3.2039321037524484,3.048207547483787,2.944774998930533,3.619343720321646
2.17,3.3183361184233555,3.004143880443127,2.5827737053312116,3.3834022199207463,3.198251407531985,3.049073083550944,3.4012803251829866,2.8090889629485294,2.713212062205662,3.5612881224556423,2.6827414095230093,3.564070439670996,3.2698827892447584,2.8702276281657744,2.907391958337942,3.0477845832737507,3.2175216467753973,3.0201241185579977,2.1819317828419353,2.511047973201383,2.967926170071109,2.793528166391746,2.994781552254063,3.585424779332191,3.1244655822171814,3.3957731873387025,2.72239899002915,3.165246053090242,3.0798304218610077,2.8704726015178403,3.652662498057182,3.2073636487138857,3.0122926339142273,2.579248212701938,3.482268051362747,3.2483670896747174,3.0535474241669625,3.3843574467404647,2.8017070591229962,2.765618812874762,3.5380500889359054,2.746056817288464,3.581898596303725,3.307536113168761,2.8270291756165475,2.9026601948279462,3.0450648729820373,3.278025996882928,3.0109347672331728,2.228551690242311,2.4936795023596576,2.964399802365096,2.7733607859373515,2.990292528158491,3.677273779797756,3.1012370830381224,3.3710195579887277,2.733343399984348,3.208250759548972,3.0467067566189496,2.9445561064465404,3.6204611360428895
2.25,3.3179989967408745,3.006325291982124,2.5801364635241395,3.398644494343124,3.19711481735183,3.046868908642787,3.3991700203810704,2.80686822057236,2.710623092393251,3.552524304349577,2.682815221192102,3.5493862061061425,3.2673551488311543,2.8740956957912878,2.910225183926751,3.046982796371744,3.2135140393183086,3.016475635086199,2.1811971246946062,2.5119586869590163,2.9693480407852992,2.7979808047217576,2.9919064061447607,3.577410068024557,3.118218599187791,3.3922241322846918,2.7206671605667823,3.1678028938683838,3.078359373818614,2.8690504313982657,3.652601779205714,3.201498997200701,3.0146381311974753,2.5756629351296048,3.4985004088609446,3.246528869790535,3.051099418368825,3.3828952641307235,2.797677047309649,2.7646990817131107,3.5308650849906953,2.745557502711818,3.5686869072272334,3.305597558785221,2.832569752428779,2.904562256397165,3.0465298754698193,3.277956937590993,3.0094168831268258,2.225666964986981,2.4944919494123265,2.963006294636104,2.7778313790099496,2.9876645109693354,3.6703733965787553,3.0958648297628035,3.367222856604815,2.731661699095036,3.2120241359677255,3.045303930960391,2.9442023444839065,3.621375122660079
2.33,3.317528494533826,3.00839118254437,2.5773832046007326,3.413232227968625,3.1959520946798503,3.044660255318847,3.3970165141523605,2.80466615593847,2.7080405137563788,3.5439001149596305,2.6827647194752915,3.5350216551335234,3.2648361377677184,2.877804316615973,2.9129424041735654,3.046138995912383,3.2095424201595915,3.0128573450922906,2.1802620310557486,2.512762320828523,2.9706856876886594,2.8022737366884773,2.9890284923869848,3.5694619324930277,3.1120924175239995,3.3887058621309474,2.718901519228135,3.170210868518927,3.0768534703881576,2.8676053984447525,3.65248566873252,3.1957696621104854,3.0168429548231215,2.5719895619714155,3.514052468096665,3.2446629807528895,3.0486493079214574,3.3813715380515403,2.7937571104934973,2.7637055416440903,3.5237709190701705,2.744944432151692,3.555735297245743,3.3036506388441804,2.8378979833477556,2.9063801865420293,3.0478747731098212,3.27778419955861,3.007879528082137,2.2226697452209305,2.495191711955551,2.9616180826011087,2.7821366774309517,2.9850174855592253,3.663543514509066,3.090584745703308,3.3634786817767455,2.729942715270566,3.2156080021348123,3.043879272409187,2.943702492444546,3.6221803455963095
2.41,3.3169246118022104,3.0103415521298635,2.574513928560991,3.4271654207972486,3.194763239516047,3.0424471235791235,3.394819806496856,2.80248276904686,2.7054643262950457,3.5354155542858017,2.6825899043725774,3.5209767867531387,3.262325756054452,2.8813534906398286,2.915543619078386,3.0452531818956667,3.205606789299245,3.009269248576272,2.1791265019253623,2.5134588748099027,2.9719391107811886,2.8064069622919052,2.986147810980736,3.561580372737603,3.1060870372258074,3.3852183768774697,2.7171020660132084,3.1724699770418714,3.0753127115696386,2.8661375026572995,3.6523141666376016,3.1901756434432387,3.0189071047911664,2.56822809322737,3.5289242290699083,3.2427694225617816,3.046197092824859,3.379786268502914,2.7899472486745402,2.762638192667701,3.5167675911743324,2.744217605608084,3.5430437663592533,3.30169535334564,2.8430138683734776,2.908113985262538,3.049099565902042,3.2775077827857793,3.006322702099105,2.2195600309441588,2.495778789989333,2.960235166260112,2.7862766812003588,2.9823514519281606,3.6567841335886877,3.085396830859636,3.359787033504517,2.7281864485109377,3.2190023580502327,3.0424327809653398,2.9430565503284587,3.6228768048515825
2.42,3.3168397481426246,3.010577225759372,2.5741471116025303,3.428861047501046,3.1946127951797405,3.042170167223048,3.3945421804395965,2.8022111589641625,2.705142752241909,3.5343648018456757,2.682559311699792,3.5192436558878573,3.262012565091477,2.8817859262896266,2.91586061431588,3.0451395010653255,3.205117365868931,3.0088228594906843,2.178970467663566,2.5135384150029414,2.972089866681056,2.8069123861386647,2.9857875312046716,3.560599858877433,3.1053448585345524,3.384784605784085,2.7168747569637914,3.1727418984576428,3.0751176659478503,2.8659524081408567,3.6522888341523343,3.189485905545823,3.0191552324206223,2.567751715413484,3.5307353657199836,3.2425307823005403,3.045890417954635,3.3795837825341404,2.7894787555954106,2.7624995843568527,3.5158985622359635,2.7441187538225447,3.54147561180981,3.3014503544550604,2.8436384234310736,2.908324794611827,3.0492442201289602,3.277465940777738,3.006126729800874,2.2191634068892774,2.4958442516139856,2.9600626740709712,2.786782559391344,2.982016861208742,3.655944168085701,3.084754822152165,3.359329270743946,2.7279642937096065,3.21941332760009,3.0422504344095946,2.9429655356054285,3.6229562148121737
2.5,3.3160858123208707,3.0123976342460197,2.571147316306911,3.442057881933183,3.193394540962634,3.0399519972655686,3.392296871178949,2.8000487845326174,2.702573754853057,3.5260373234774804,2.6822446440379366,3.5055584304237364,3.259511891397151,2.88515572266255,2.918331323210957,3.044206421796586,3.2012222218442545,3.0052687306372916,2.1776094486052107,2.5141145041101787,2.973248537986401,2.810865942083389,2.9829037361938897,3.5527931968701267,3.0994753797726586,3.3813317535434075,2.715037265388051,3.1748335325870385,3.0735376948177606,2.8644587916652227,3.6520550164829753,3.184044117854417,3.021061124523865,2.56389113913535,3.5448417911479404,3.240606096311787,3.0434358351276525,3.377929276582391,2.7857927281482984,2.761349200359673,3.508997427117896,2.743263951797521,3.5290766699051965,3.299485657704332,2.848515419326884,2.9099639454799355,3.0503338949674283,3.2770728854219033,3.004547999012207,2.2159271362879447,2.496304559574644,2.958685715385721,2.7907366066777053,2.9793294433291027,3.6492641009582982,3.079670597676295,3.3556967148470402,2.726166083647925,3.222594484482386,3.040779380961522,2.942155242153024,3.623530314926368
