fineAGE,sex,ct,lh_caudalanteriorcingulate_thickness,lh_caudalmiddlefrontal_thickness,lh_cuneus_thickness,lh_entorhinal_thickness,lh_fusiform_thickness,lh_inferiorparietal_thickness,lh_inferiortemporal_thickness,lh_isthmuscingulate_thickness,lh_lateraloccipital_thickness,lh_lateralorbitofrontal_thickness,lh_lingual_thickness,lh_medialorbitofrontal_thickness,lh_middletemporal_thickness,lh_parahippocampal_thickness,lh_paracentral_thickness,lh_parsopercularis_thickness,lh_parsorbitalis_thickness,lh_parstriangularis_thickness,lh_pericalcarine_thickness,lh_postcentral_thickness,lh_posteriorcingulate_thickness,lh_precentral_thickness,lh_precuneus_thickness,lh_rostralanteriorcingulate_thickness,lh_rostralmiddlefrontal_thickness,lh_superiorfrontal_thickness,lh_superiorparietal_thickness,lh_superiortemporal_thickness,lh_supramarginal_thickness,lh_transversetemporal_thickness,lh_insula_thickness,rh_caudalanteriorcingulate_thickness,rh_caudalmiddlefrontal_thickness,rh_cuneus_thickness,rh_entorhinal_thickness,rh_fusiform_thickness,rh_inferiorparietal_thickness,rh_inferiortemporal_thickness,rh_isthmuscingulate_thickness,rh_lateraloccipital_thickness,rh_lateralorbitofrontal_thickness,rh_lingual_thickness,rh_medialorbitofrontal_thickness,rh_middletemporal_thickness,rh_parahippocampal_thickness,rh_paracentral_thickness,rh_parsopercularis_thickness,rh_parsorbitalis_thickness,rh_parstriangularis_thickness,rh_pericalcarine_thickness,rh_postcentral_thickness,rh_posteriorcingulate_thickness,rh_precentral_thickness,rh_precuneus_thickness,rh_rostralanteriorcingulate_thickness,rh_rostralmiddlefrontal_thickness,rh_superiorfrontal_thickness,rh_superiorparietal_thickness,rh_superiortemporal_thickness,rh_supramarginal_thickness,rh_transversetemporal_thickness,rh_insula_thickness
2.08,1,10,0.9894473317156499,0.9393798222128827,0.792236031066365,0.9491742620394793,1.0074680334569752,0.9829515210561894,1.0616007639305118,0.8491673623248873,0.8584028372298871,1.1213809761494453,0.8279829707098488,1.0812088817468575,1.039176098582825,0.8096069218011848,0.8969532927597194,0.96225651775652,1.010819985364532,0.9530375847921074,0.6475774270072421,0.7826621430271515,0.9096185177970726,0.8784025063830111,0.9473262746762479,1.0657367832022995,0.9906264333078936,1.0830399790156902,0.8680160480126456,1.0065023772989385,0.9725569840357896,0.8560970833729946,1.128923505449891,0.9528208608424732,0.9473995304843801,0.7976634346920343,0.9760896255389941,1.019515418659362,0.9763529067491659,1.062117506019927,0.8356598712650799,0.8698562518367737,1.1053074217006555,0.8487647875684569,1.0929257217578088,1.0486576806204728,0.8095782178998988,0.9015325060710307,0.9466232412179996,0.9919318515119582,0.9415046810028922,0.6664064498496589,0.7666572300493185,0.9138689947992333,0.8736338767987478,0.9521535332756881,1.1165344706421836,0.9831304852394392,1.0728780269382332,0.8684924176015367,1.019222140287782,0.9602115466227773,0.8712557263118444,1.1363646606104874
1.66,1,10,0.9749768099134655,0.9301016658367252,0.7886102892138669,0.9165552360366327,1.0078144495234924,0.9852783787242076,1.0595530833564264,0.8519099411751094,0.861584438272313,1.1359619469121878,0.825891857300856,1.094722170866182,1.0420629908691224,0.8002799240839669,0.8897942983144191,0.9563937898105919,1.0163669327906804,0.9580214699976075,0.6463950721351974,0.779160100308704,0.9053151614846555,0.8644744322530346,0.9508889053571034,1.0694387679411386,0.9953488792116851,1.0879621570735833,0.8694709909413986,0.9993706616065559,0.9734439427121923,0.8571141825808206,1.127121472328664,0.9625999442290903,0.9351201473966141,0.8019669058621642,0.9331297184173347,1.021612625365362,0.9791873091668728,1.062696181148483,0.8425623271781748,0.8697061327873945,1.1168197508770037,0.8476578508434155,1.107014815779339,1.0505331431220128,0.7972242999687449,0.8964191620253753,0.9353728679455546,0.9900214491559642,0.9426610395852094,0.66964663541484,0.7579055825416792,0.914779613471101,0.8607275585095262,0.9553067467910993,1.1282149632071883,0.9918818338402396,1.0747551225881737,0.8698688735507578,1.0099459983992052,0.9612370694851237,0.8696177694322155,1.1291337221619757
3.33,0,10,1.0115589184354261,0.9605611242709176,0.7902122801092789,1.0140643849184432,1.0077552520372204,0.9715721802314046,1.0640305559363459,0.8443712528801592,0.8512886304945293,1.0881835826903263,0.8298304435046385,1.046748627291882,1.0335946353533765,0.8559198009191908,0.9210670530759515,0.9677474117846323,0.9866419185592435,0.9373438291500704,0.6418620018310744,0.7893842708836721,0.9205972054883319,0.9140966143065719,0.938944984492152,1.0770743395986004,0.9778925006316417,1.0729810494644116,0.8639568716977268,1.0220871643645872,0.9706034170370874,0.8596546840098894,1.1345684242922045,0.933703556063897,0.9693187518156318,0.7818617255467921,1.0570376623238642,1.0149349648304316,0.970277853109333,1.0631340415927655,0.837214890884892,0.868634060033382,1.0822618234369523,0.8482517580732755,1.057546434470182,1.0454209622910933,0.8641362901933741,0.914926248545656,0.9674552787172093,0.9950189413163475,0.9395270223406176,0.6524666691916883,0.7828667821123331,0.9136983506130789,0.9018121061208516,0.9442084090155967,1.089200427906147,0.9647562915432656,1.0681456421830626,0.8645546401143007,1.0394145581968386,0.9587328460158715,0.8708089601816145,1.1486947859717478
1.83,1,10,0.9813675396732655,0.9340015695462044,0.7903865026558022,0.9304135467475217,1.0076473955094674,0.9842928109404143,1.0604746401854221,0.8507313137245223,0.8602487044427336,1.12985249427694,0.8268273541716652,1.0892223864112993,1.040833195677604,0.8041881917554763,0.8927706919812799,0.9589482233231015,1.0140352277636897,0.955927374193014,0.6470616488414295,0.7806529357200387,0.90709423168731,0.8703593263036307,0.9494016543870402,1.0680419885557775,0.9934490921696496,1.0858763894600902,0.868876567881564,1.002372146127081,0.973070965273874,0.856680579440951,1.1278451309680995,0.9584384134261906,0.9404559452029884,0.8002859754610574,0.9514981491299552,1.020729934478334,0.9779919895444567,1.0624770447423046,0.8395940448523598,0.8698008743851559,1.11200493199866,0.8481834142997097,1.1012376779715387,1.0497262845209874,0.8024095372124734,0.8985259952930745,0.940252223456485,0.9908476135223598,0.9421631860414813,0.6684226027648839,0.7616838790518898,0.9143593267081707,0.8661789071437628,0.9540011401230124,1.1233358890085188,0.9881834353553242,1.0740031272613748,0.86930850320672,1.0138515943283326,0.9607899425709473,0.870389096700323,1.1322225191120812
2.5,0,10,0.9999498291512413,0.9475141259403608,0.7935066865304469,0.976352932616558,1.0073444042575015,0.974385000465064,1.0629541007997465,0.8469937129983217,0.8556192189219824,1.108523588087782,0.8293345005607863,1.0683143571684397,1.0367979951220425,0.8429186841806788,0.9101319946701771,0.961958767850117,0.9940726278671582,0.9440578659626733,0.6471991233797424,0.7855387590885502,0.9136127756134119,0.8957169064995977,0.9441391376662662,1.0866852413283186,0.9859758421917031,1.07889360771952,0.866606907561156,1.01268080503911,0.971785995741701,0.860769963551478,1.1307731517880186,0.9447296588594808,0.9569490956269819,0.7928540002846325,1.0110250018212823,1.0176989702433994,0.9739174713323977,1.0648935034359512,0.8437357957253255,0.8697243041699445,1.0986831076947132,0.8492282366924473,1.079703443343222,1.047178539747681,0.8472671888270651,0.9063374913608104,0.9554649644822086,0.9934030695849319,0.9405957277069857,0.6624401518185176,0.7736004162603856,0.9133875719772271,0.8847351210957602,0.9492435937014608,1.1061095789950142,0.9756756638217913,1.071046239744088,0.867142802777674,1.027245077891477,0.9594519463622738,0.87199429453789,1.1402930315964708
3,1,10,1.0082331752925513,0.9558307517325745,0.79237376001375,1.0016150588822037,1.0074877083818246,0.9791234923373813,1.0638254158696143,0.8451478367617132,0.8528242993317323,1.0954644754364147,0.8299791550411952,1.0545565730814013,1.0346303063641298,0.8261779740389128,0.9103518863410598,0.9706982663838569,1.0011789883847197,0.9443485042294302,0.6447138897251496,0.7881478364228613,0.9179648248613346,0.9022453003406008,0.9408345161935047,1.05565405022587,0.9808745158348172,1.074968990843106,0.8649890791879007,1.018793127014322,0.9710193610828216,0.8545049901933757,1.1330371924393445,0.93729802794341055,0.965346629502275,0.7864687804993327,1.0423723628463164,1.0159025997182096,0.9715383385245433,1.060412237424779,0.8255999397741267,0.8691994495511124,1.0845879645183498,0.8489409473942408,1.065626348574264,1.0459344036440859,0.8312774613922743,0.9116556568766968,0.9634560453739204,0.994581887103241,0.9398362210388121,0.656771623169365,0.7798313417935853,0.9133740586713702,0.8957670815435389,0.946096573836861,1.0953361150788947,0.9684913597085196,1.069147912567217,0.8655711153957079,1.0351621975697833,0.9588943848187262,0.8717008701452897,1.1478893734002078
4.08,1,10,1.0136623534676816,0.969226862244708,0.7814718470091466,1.0298676957811623,1.0088748062595325,0.9768529664269516,1.0635899603522794,0.8439125052560799,0.8487122099164146,1.0755933043575372,0.8277944392646103,1.0336115257607097,1.0324089752112657,0.8388686587785614,0.9220805819165147,0.9748781280748219,0.9942581425303311,0.9380519804237304,0.6317972939211884,0.7907584206543495,0.9258702238170453,0.9197449676620525,0.935512697077587,1.0429243497261318,0.9725082323305726,1.0702441898702222,0.8617161043325143,1.0273849415690641,0.9699243481912424,0.853750069471738,1.1381578127442784,0.9294095397087602,0.9740337845981374,0.7702294958195456,1.0726386457846222,1.0133803927458176,0.9683291091947297,1.0576435118897425,0.8226556602852205,0.8667014817021623,1.0681461550120648,0.8452080237050329,1.0433342857498544,1.0451639722320207,0.8473561690959988,0.9216514448983066,0.9733283248769486,0.9950039150840977,0.9393923203677885,0.6410155879314288,0.7869348082444745,0.9154207763882123,0.9120287189579832,0.9404756624407663,1.0781384415410356,0.9592442208321602,1.0667735414072004,0.8623060940529036,1.0462017594317212,0.9589762489588841,0.8667169691532061,1.154795469653428
6.66,0,10,0.9667575469528232,0.9790531298156984,0.7093415331763192,0.9517473277652916,1.0181513876638764,0.9745454335624966,1.0541135432243522,0.8561890084109449,0.8495410149229524,1.074255503179732,0.8027802156860637,1.0466565725238046,1.040720350568244,0.8647120903634258,0.9392851354401834,0.9568370632766414,0.9850279953411414,0.9354425269362654,0.5591694792299293,0.7802550803854071,0.9364822276750829,0.9224900319597311,0.9328496655708771,1.0434065580124436,0.9657860858479571,1.0797218707932732,0.8551232483919883,1.022394788030504,0.9704124668451332,0.8623249555117729,1.1516647880207704,0.9557414802812702,0.932795600877291,0.7178933881522135,0.9299720596339741,1.01486970211326,0.9713410908197155,1.0511566843779383,0.8679082230928543,0.8531845120567382,1.0669225218444738,0.8190673411526924,1.0438381757744675,1.0539311669084825,0.8715670497804564,0.93727695534227,0.962171772852657,0.9842571912591542,0.9449537692141079,0.5839415479878299,0.7746761927785458,0.9317977159086942,0.9083577454570353,0.9335592311686106,1.0706616532451942,0.9718557804695576,1.0693286278481102,0.8552247317819768,1.039031649783083,0.9662893131369145,0.8307385708136737,1.1415244547097385
2.41,0,10,0.9979947087694268,0.9458625183806241,0.7934153766496612,0.9709869208833327,1.0073521412119486,0.9747752295344936,1.062716035060117,0.8474116004196249,0.8561822049108212,1.1111336451491192,0.8291071478820542,1.0709940387217212,1.0372647570084292,0.8412497034319897,0.9087929287313533,0.961092707553615,0.9950469132036738,0.9449355359302223,0.6474115704083011,0.7849749920745838,0.9127828842710598,0.8933102940145211,0.9447904851603979,1.087664483377225,0.9869523600947635,1.0797168055913091,0.8669050104085423,1.011437107519336,0.9719414447062088,0.8609336030430945,1.1303727907457726,0.9463213957988986,0.9551079208795773,0.7939271872158867,1.004205264728722,1.0180645739254648,0.9744057638425445,1.0650548910630304,0.8447827146623786,0.8697763240823132,1.1007658350880862,0.8491830973159664,1.0824425813316014,1.0474621346955528,0.8450778936656579,0.9053338104286737,0.9537485039192848,0.9931247807155694,0.9407696759274057,0.6633511996399272,0.7722519965994348,0.9134546027272353,0.8825013452406424,0.9498466724876241,1.108237783250304,0.9771639791331136,1.0714258174251887,0.8674297463696833,1.0256313763167084,0.9595923315051856,0.8719117437587585,1.1391187217841885
2,0,10,0.9870225954407542,0.9377038555233725,0.7917384761611848,0.9433805520626923,1.0075168411579003,0.9767639423421481,1.061268492254157,0.849645895249183,0.8589781729999325,1.12402541998671,0.82764168344141,1.083755704626866,1.0396867564784746,0.8330047775336054,0.902313101454601,0.9564430903772106,0.9999026174597127,0.9493043003872713,0.6474725394329399,0.7820433061064941,0.9088226616034749,0.8812543740563692,0.9479759213709918,1.0918264550853367,0.9915297540069007,1.0839177239747932,0.8682896487423243,1.005217451385594,0.9727169875183727,0.8617848042163896,1.1285765901855878,0.9545534119462206,0.9452878145230202,0.7985221519898985,0.9685315470797138,1.019893240839504,0.9768620335633507,1.0657173179659494,0.8503933856939023,0.869849404372382,1.1110017837062427,0.8486035537669427,1.0955564394468813,1.0489843561641279,0.8342128476343196,0.9005823094675494,0.9446823494855228,0.9916018253616616,0.9417058654500048,0.6670796095125112,0.7651380744664662,0.9140093560453595,0.8713192704276101,0.952735389559802,1.1186625226699705,0.9846974497705961,1.0732381673620552,0.8687525303032881,1.017551875042987,0.96038638234154,0.8710130751470666,1.1330635253253512
3.08,1,10,1.0091857958998771,0.9570312653270776,0.791948777648684,1.0049414874867602,1.0075399378088101,0.9788729627538908,1.0639001445224114,0.8449273217619786,0.8524294545977508,1.0936017017583697,0.8299850302651643,1.0525617389272934,1.0343503917000065,0.827368479931716,0.9113688300204991,0.9711992981068414,1.0005034869787524,0.9437375135326129,0.6441109956670054,0.7884830331362405,0.9186205003310872,0.9039173157649771,0.9403551614129892,1.0547131199450615,0.9801203117289834,1.0744430856852378,0.8647362505567542,1.0196457227906095,0.9709119518779319,0.8544078087240563,1.1334057009992942,0.9363309559342775,0.9664195625275188,0.7853806014158574,1.0463658238423403,1.0156521055607604,0.9712101491257503,1.0602355499217602,0.8250535040599551,0.8690783756022578,1.0830781626462616,0.8488103500841674,1.0635729731692636,1.045787465800543,0.8328164144542387,0.9124660082394183,0.9645123604030337,0.99471273670795,0.93974723853565,0.6557691608008619,0.7806420402305605,0.9134283440691723,0.8973211453004488,0.9456250458707443,1.0937774965739357,0.9675123893647336,1.0688845520203294,0.8653231755399239,1.0362641162001192,0.9588401489193933,0.8715356352993721,1.1486358800998784
