fineAGE,sex,ct,lh_caudalanteriorcingulate_thickness,lh_caudalmiddlefrontal_thickness,lh_cuneus_thickness,lh_entorhinal_thickness,lh_fusiform_thickness,lh_inferiorparietal_thickness,lh_inferiortemporal_thickness,lh_isthmuscingulate_thickness,lh_lateraloccipital_thickness,lh_lateralorbitofrontal_thickness,lh_lingual_thickness,lh_medialorbitofrontal_thickness,lh_middletemporal_thickness,lh_parahippocampal_thickness,lh_paracentral_thickness,lh_parsopercularis_thickness,lh_parsorbitalis_thickness,lh_parstriangularis_thickness,lh_pericalcarine_thickness,lh_postcentral_thickness,lh_posteriorcingulate_thickness,lh_precentral_thickness,lh_precuneus_thickness,lh_rostralanteriorcingulate_thickness,lh_rostralmiddlefrontal_thickness,lh_superiorfrontal_thickness,lh_superiorparietal_thickness,lh_superiortemporal_thickness,lh_supramarginal_thickness,lh_transversetemporal_thickness,lh_insula_thickness,rh_caudalanteriorcingulate_thickness,rh_caudalmiddlefrontal_thickness,rh_cuneus_thickness,rh_entorhinal_thickness,rh_fusiform_thickness,rh_inferiorparietal_thickness,rh_inferiortemporal_thickness,rh_isthmuscingulate_thickness,rh_lateraloccipital_thickness,rh_lateralorbitofrontal_thickness,rh_lingual_thickness,rh_medialorbitofrontal_thickness,rh_middletemporal_thickness,rh_parahippocampal_thickness,rh_paracentral_thickness,rh_parsopercularis_thickness,rh_parsorbitalis_thickness,rh_parstriangularis_thickness,rh_pericalcarine_thickness,rh_postcentral_thickness,rh_posteriorcingulate_thickness,rh_precentral_thickness,rh_precuneus_thickness,rh_rostralanteriorcingulate_thickness,rh_rostralmiddlefrontal_thickness,rh_superiorfrontal_thickness,rh_superiorparietal_thickness,rh_superiortemporal_thickness,rh_supramarginal_thickness,rh_transversetemporal_thickness,rh_insula_thickness
3.92,0,10,2.9892991257055948,2.8400717515405485,2.3116438878491232,3.0756568509208724,2.9855973038201453,2.8151054381020715,3.1510259867247026,2.531254882129733,2.4687597372012,3.1866449380500095,2.447775456094877,3.0834254263150127,3.030933607809514,2.5179446078273764,2.6980639083872004,2.810249591449741,2.871874915549307,2.722686116579881,1.896549555822278,2.315525790469797,2.7578067476312738,2.6789902843771074,2.7227031637112886,3.1430212827771724,2.815063162601866,3.116831573241072,2.49211587333909,2.988439542972712,2.849462428581399,2.525709542274288,3.4265585762397195,2.7473796177533005,2.8340755929524684,2.2685673387202803,3.148747156351039,3.0406096801831413,2.8270998515228825,3.1709530598081845,2.5170413346010423,2.5375871215388877,3.177412503641086,2.5098738143490595,3.115278289854401,3.0733337703641297,2.568722464082465,2.7017621993865646,2.8294098683667963,2.9577234090867033,2.7515335157707512,1.9217725404109198,2.311800166629958,2.7664770198675783,2.6691051873865486,2.7411766232248542,3.299938365962679,2.816936368429431,3.092660492421602,2.499987700967332,3.0509568352998278,2.8275193811910655,2.5708709650885115,3.424944282059276
3.83,0,10,2.9915938750897753,2.8403224789289068,2.3167707376148385,3.0738347513225777,2.9874878355696737,2.8176899927807963,3.1544116005339045,2.5333158954778274,2.471522684856647,3.1932349579333446,2.4506030993542782,3.0903159133442792,3.0335751551306305,2.5173263291087067,2.697592685927571,2.8121353097722466,2.875540841671188,2.726083708507249,1.9020690553638866,2.317008412685551,2.7581791646485847,2.6777204410276143,2.7260025049785854,3.1486286005780393,2.8192625677857075,3.1201034605979334,2.494855854868701,2.9890486579130338,2.8519334638636553,2.527844795481584,3.4279238278406683,2.750809043520957,2.8347306503199996,2.2746634515423687,3.1464143002018483,3.0431876022174573,2.8299031364344107,3.1740592839784902,2.518038170666069,2.5403499854659426,3.1833687458920785,2.5130990329547607,3.1223917641248624,3.0757105157317697,2.5674611951849884,2.701592238549264,2.8305738829805245,2.9602286412988947,2.753697029157678,1.9276518098280921,2.3124457467740536,2.7675677870867776,2.667945989483255,2.7445782022361045,3.3053069939183066,2.8208220975842933,3.095701921417108,2.5027525594417845,3.0511489917056336,2.8296087567698764,2.574689509483579,3.426462646738629
4.42,1,10,2.9699733080194055,2.8360164240941454,2.278008384336359,3.070694506538931,2.974492077383589,2.8512972515640325,3.131221363234886,2.520235271565254,2.4882628806749665,3.17229190941016,2.4292012918102346,3.049292125794121,3.0407366006708045,2.517704739109909,2.6980082503244307,2.846261904871989,2.9249851544966985,2.7546600271870543,1.8612662577611914,2.322715021618122,2.7537966685615327,2.6823642370605656,2.7149835469031474,3.1103549674175306,2.81685973326286,3.0993639170068463,2.4983453354860314,3.0193149881909993,2.8349311470193275,2.513320107580038,3.4176972413413926,2.7532547705684185,2.8271942971525377,2.25782731469143,3.146028719272962,3.0232797032768968,2.8412338798059285,3.150101735469927,2.512363540401157,2.541610037115391,3.1464158015135295,2.4893342132744833,3.079125861394923,3.0887974189614127,2.5370586214624695,2.700767459839767,2.8352338984684646,2.94141598138105,2.7682043721134857,1.886517285610969,2.3043525014615005,2.7571984699188863,2.671735650564684,2.7403791674122315,3.2665313312979434,2.7974731966316897,3.07697423763546,2.50880816818593,3.0820689500321157,2.8154085591388953,2.5462899098232996,3.47572542568651
6.42,1,10,2.7785235513238846,2.7746697327648184,2.051893882123984,2.7951651302310543,2.9198631670185184,2.7917004680276563,3.0351273119341844,2.4834528223853467,2.4299497833270904,3.093261512614689,2.30634471830311,2.9875416570376467,2.986201907218861,2.454461357666243,2.6524710313569644,2.784072382600487,2.8608957298736115,2.6937357729003617,1.6418379516385806,2.23806835278183,2.7048564261768755,2.6334747496333852,2.640328596795798,2.956357797844398,2.781864027394687,3.0415186437366337,2.421132060534095,2.933904673397027,2.763190634809022,2.4548315742956195,3.360614549511731,2.742377769529728,2.7447184664522295,2.0798244908209975,2.8694134621805216,2.8952360433800868,2.777922508593143,2.9985259570631615,2.5088983613625153,2.4445771978694752,3.0579125963961875,2.3627398779288775,2.9940085237799168,3.0319418595054914,2.462563567597155,2.663924664013754,2.751378785233274,2.8356867625710414,2.710725484429897,1.7015530981608085,2.210825508652135,2.6521413297586656,2.617689279997625,2.6556111160380302,3.051797740767502,2.7556241093718574,3.034747404366684,2.4293662016225817,2.986300889298262,2.7584367972409902,2.3908992525411508,3.3894715236547976
5.08,1,10,2.927512987408687,2.8237537934429198,2.2201856523934267,3.0249944905415576,2.958270128820097,2.8319397435375437,3.1024952748882075,2.5068065480802457,2.46857796826528,3.1365644068633567,2.3972479005601537,3.015615866684467,3.0221439176684326,2.507851200628272,2.690996212163561,2.828642236750863,2.9013490778804587,2.7324688426594936,1.8027037564835167,2.302180171922401,2.743465727504171,2.6772654177483157,2.6905386405794247,3.0636997920884994,2.796964530972001,3.0781479326248715,2.4752011440785697,3.001415303312766,2.813665067458888,2.495598570528653,3.40268716790117,2.7403158411261255,2.8096969435513395,2.2051732371994466,3.1017500425054867,2.9923308370894213,2.82048654541348,3.112964009871789,2.5085592827215453,2.514688934357773,3.1109334040566745,2.4554179100940803,3.040515928982297,3.070613092079489,2.5271470277489807,2.694422292818738,2.81586020542718,2.913688892146557,2.750581659324011,1.8332517713525394,2.284686997897076,2.7362048407966477,2.66532117561125,2.713719059725344,3.2126295492290464,2.777294681080127,3.059410125939054,2.4851683370211113,3.063559463941007,2.7981163941387366,2.5051049041590137,3.4547765285972676
5.17,1,10,2.92021214367923,2.821472423885095,2.2110910578961485,3.0153109901947475,2.9559202368627204,2.8292764667063826,3.098350260998641,2.5050738544206617,2.4659273654923517,3.132428798005539,2.3922350610641674,3.0120555864102054,3.019654058143254,2.5056667035511206,2.6894282782209533,2.8260179988654834,2.898315758565893,2.7296019954606585,1.7936609768173866,2.298815286048169,2.7416128138121048,2.6757279226805633,2.6871906492413076,3.0570410605926295,2.7948885872928306,3.075417186093012,2.471866813161235,2.998189400973249,2.8105813398083415,2.4930614315685227,3.4003482354495853,2.7392650243559737,2.8065691070462817,2.1975285691572277,3.0921245307595715,2.9873509711297292,2.8176462647146967,3.1070070675282064,2.5082538418870675,2.5106286482308704,3.106573923958362,2.4501930745912506,3.0360698256513228,3.0680892958964154,2.5246756539915904,2.693113380962292,2.81258497278606,2.909361182074933,2.7480758833490304,1.825395059364101,2.281149211809201,2.732490037554257,2.663574803466962,2.7099833518301217,3.2042925078857887,2.775029113922166,3.057292015307959,2.481748114452081,3.0600360726426303,2.7956432372439104,2.4987183701339872,3.4513463023385675
2.5,1,10,2.980577003660704,2.826982913440175,2.3579010560177065,2.9503327192307687,3.0115699261414024,2.905876855278476,3.1980692135286484,2.566528935238432,2.548001465345764,3.3302627754113625,2.474047331465816,3.213766087525537,3.098163964283976,2.4846636664084265,2.673512839440755,2.881259874528127,3.0076721215774382,2.830901076301515,1.9540613626202255,2.3410128494824454,2.7512557004824254,2.635390803374848,2.7850249217038985,3.2184236349704887,2.9214868138685737,3.1729969007030867,2.552588696187624,3.0137756073651354,2.8833070705603134,2.556025753176951,3.4399263519235324,2.843262748271422,2.8236549839551515,2.376909821123536,3.0115639877451463,3.0611167562588477,2.9007752624226635,3.196489035818456,2.5370437098025684,2.5913619252584352,3.2847916369414105,2.543976256919383,3.24598967701411,3.1384598082289625,2.483714487939421,2.686667266311772,2.8451131566793553,2.9819529320553926,2.8119351925442793,1.9979361332592251,2.296044229031303,2.760871034883332,2.6264269111707446,2.8105796628100204,3.3573453860216116,2.8918438193054623,3.1483976124085946,2.563150090213731,3.0625742603568744,2.8572637096859683,2.609563975698963,3.4945761272333864
6.75,1,10,2.727225673391842,2.757608147521687,1.998323248147531,2.710384312927849,2.9092796098579963,2.7815979789085574,3.0166766702616026,2.4785056960861986,2.4207120421765516,3.088609037754636,2.278605839735278,2.9881902123952786,2.9777220505606072,2.4344481805751204,2.637988913082087,2.771287343906161,2.8524828031403358,2.6854970025953633,1.5935920585161507,2.2176693300816037,2.6917219355468736,2.6158143730567005,2.6278442765194034,2.926631056848242,2.7833463117084016,3.033823432226353,2.4063607801927134,2.910869536650499,2.749259676241083,2.4438075887243396,3.3478685133329313,2.748711564172483,2.7226596438140382,2.0451620955101166,2.78290621554006,2.8619803546756306,2.767349705406054,2.960353061497842,2.5103344824750704,2.4241330552629536,3.0487662360815815,2.3350184551203994,2.9885460830826927,3.0220581705419893,2.437516199543478,2.6527918017503636,2.730327955810532,2.812013427129089,2.7000718426111963,1.6642764268179917,2.185588742667254,2.6184409678729907,2.5988423274781236,2.6404825577884607,2.994294812825049,2.754255643571395,3.030935263501315,2.4140186795737604,2.9591152192376327,2.7477249478439063,2.3564841175274847,3.3687061615157408
5.67,1,10,2.8728187178441806,2.806135751052763,2.155031612801081,2.946428646117778,2.9422630092714535,2.814377270822289,3.074326748173466,2.495878242125685,2.4513490911553824,3.112671198806671,2.3615209176873857,2.9967725520683497,3.006020384780267,2.489855858190204,2.678043973479087,2.810470618297608,2.882293402410121,2.7143709318889853,1.7388039002867337,2.277653618839096,2.72937775321594,2.6635055508237677,2.66852691171447,3.018707856515752,2.786139660825787,3.0609558677754585,2.4525634944232517,2.9768368222747554,2.792646211755765,2.478439298247418,3.3860775624921704,2.736545774096301,2.785950149371205,2.15302786318962,3.022970716486462,2.955999904447316,2.8018184219115003,3.0696857648573395,2.5074640429523356,2.4863704384193928,3.0844481226790266,2.4185444907548495,3.014920749695682,3.0538754060324353,2.506051890525262,2.683902682005788,2.791621194477263,2.8829288773724313,2.7337061614281333,1.7791540125015608,2.2577717382613773,2.7074685124943105,2.650063210825197,2.6887913389865723,3.1526173721125588,2.7645668421072074,3.046735306990765,2.4618876228112434,3.0360940574591675,2.781400296769434,2.45987070581345,3.429782826830639
4.33,0,10,2.974269077498355,2.8370794083502906,2.2847056988498626,3.0734746469186773,2.9765663532162563,2.8032596310489977,3.134910737076232,2.522164957037944,2.4562753343304564,3.158859977515844,2.43290301356427,3.054902200268125,3.0190380966718395,2.5182075707095675,2.698352690425696,2.8009862234899305,2.855750960529625,2.707691765218981,1.8681950693526077,2.3070566712647453,2.754761284248746,2.6822173290779707,2.7076285056512974,3.116414253689065,2.7978672483575098,3.102419348033707,2.479092216928713,2.983280501947537,2.8376472592488997,2.5156161150884677,3.4194519652825957,2.733923855231702,2.8288384661750796,2.2393852522190927,3.1484792102818124,3.026777654177745,2.8142956240975328,3.154307757197192,2.5130943116869995,2.5238186456446665,3.151733338903451,2.4933592786390366,3.08520277104097,3.0623723951685946,2.571067392418759,2.701189048079965,2.82218358092374,2.9446502047370147,2.741365671094523,1.8931875320566482,2.3061717727113007,2.7592733723033454,2.671738680680423,2.725376112523764,3.2729933185903537,2.8007108609877918,3.079646339285202,2.4867951250753206,3.0470463309934788,2.8176514472441125,2.5511356500703504,3.416285369081039
1.42,0,10,2.898271477649272,2.792660316456989,2.335818231189058,2.716948574660416,3.025811429074661,2.8847906193180126,3.2247357681616404,2.5972969245691466,2.548516629484406,3.4354247189370355,2.4678064029652558,3.326877552709865,3.1083717843761764,2.425718091554024,2.6303703186264693,2.8428547432246067,2.990646001219671,2.831275834515242,1.9555233753103178,2.3063069029415275,2.7285072538214377,2.5685425737182963,2.8130487914620392,3.245686922065874,2.9885748868892317,3.2222078819122384,2.5523111155570364,2.935287650958685,2.9016957574487297,2.5742605239844063,3.4384092223768286,2.9063353077880563,2.7860561007012423,2.3964369384392397,2.763727078571224,3.041557014473332,2.9039782118732793,3.1779450052776874,2.554312078748859,2.579591258383374,3.385621419368177,2.5459179231509874,3.3614841223199896,3.1354167809630833,2.433735341394436,2.6574401406623176,2.8052098804591536,2.978511285633879,2.802466078327517,2.0321340620351376,2.24336920295647,2.71010984440519,2.559100536576474,2.8267177000887753,3.336375863148229,2.9682576273148333,3.201869045165995,2.5592401311695605,2.9670914455600657,2.875280780918079,2.6081765870826215,3.415925674194332
3.5,1,10,2.996853184714558,2.839990937109828,2.3331166665231073,3.060066269895977,2.994136819429909,2.8777718644782815,3.166357727384804,2.5410751893489647,2.5164282534212026,3.2379504687314014,2.459625043757015,3.117396675937477,3.0676336445253933,2.5133327972500266,2.6946087498984848,2.866051489767084,2.9620193339440855,2.789022040331067,1.9201368797930787,2.3391790977622193,2.758632707760408,2.671335028281119,2.7487439637291926,3.168386898072264,2.8583109445673296,3.132433723654624,2.5267671744297906,3.0273604544664345,2.8606165080663937,2.535426495617924,3.432329962973489,2.7866577253168665,2.8356092953855647,2.3212195525902364,3.1304941396980954,3.0512212318657457,2.8699153973065568,3.183764715841408,2.522064411665569,2.570754498734421,3.206191906298433,2.5236930705003675,3.1499733624170214,3.1131952549307753,2.5267602518936885,2.7000580632331466,2.8486002456287345,2.9682918463821863,2.7905581972632825,1.9479910264004912,2.3129635629143337,2.7700295614673798,2.6619057660218677,2.7753831206714676,3.3232462163511967,2.836067790942211,3.1074225918464418,2.5375267167887463,3.0863487939012395,2.8370333912681853,2.5871089573201074,3.492575443079944
2.17,1,10,2.9634154788791784,2.818729159637282,2.35713557391927,2.8916770572183315,3.016426792710753,2.914997941563851,3.2070526675326856,2.5755691136543444,2.5586397726983687,3.365513574389525,2.474544096950888,3.248565063450462,3.108534862131583,2.4697355719116505,2.66257347456774,2.8848380360052914,3.023971546508582,2.845756464222221,1.9583836968569495,2.3379463185736507,2.7459333325671333,2.6180530276832057,2.796902737764072,3.230516854700344,2.9464770163130956,3.187438334498382,2.559950420828723,3.0041881278683387,2.88959979760356,2.5620395630295683,3.4405338334977382,2.866582279130891,2.814886493345514,2.392266894690124,2.9489902479599537,3.058991610773829,2.910886851461974,3.194749136215343,2.542481818679748,2.595631537773524,3.3138442987594194,2.5467691224103257,3.280716284617947,3.1465102636933917,2.4622282442290846,2.679363515659783,2.8398441346939656,2.9829060435164165,2.818321960765245,2.0105606872135913,2.283981363002223,2.751016508143148,2.6090510904303907,2.821542747639408,3.359432765612941,2.9134103046672903,3.163720455550283,2.5703274065501542,3.0482305354234605,2.8631910853433964,2.61196483999248,3.4915069483499073
1.75,0,10,2.9317740718186083,2.80538148303271,2.348809526992893,2.8009165565520835,3.0219651549625763,2.8758427217680005,3.217422994334405,2.587534442838511,2.5376311633902606,3.394774215702737,2.4721170692006704,3.293079263203529,3.0976671733775074,2.446812292801605,2.6457958275844065,2.8409013247857646,2.9729548413124327,2.815252808191765,1.958952257347541,2.313514413898974,2.737086714421193,2.59205649392788,2.80127800555767,3.2414577288285167,2.9589130691344314,3.206575938301941,2.5462569595689275,2.9506320627337153,2.896750953615722,2.5691308627880236,3.4399438386740213,2.877782837134077,2.8002647054134377,2.3844866863569387,2.85260922772565,3.0516176079167683,2.89394801356593,3.1877027112369722,2.549311284219515,2.5781759747079507,3.3530558808142725,2.547524214833727,3.3259379243090543,3.1276898372926083,2.4634333989454804,2.6679974112405507,2.815123582104804,2.9815676254636063,2.7968322878002683,2.023859881737557,2.263592683985157,2.7318084193524323,2.582868611421508,2.816489698804125,3.35226892640632,2.9431267855598233,3.184514901622605,2.553504615841208,2.9887638872571354,2.870197724155884,2.6114252999750134,3.4232009485523753
3.5,1,10,2.996853184714558,2.839990937109828,2.3331166665231073,3.0600662698959766,2.9941368194299085,2.877771864478282,3.166357727384804,2.5410751893489643,2.5164282534212026,3.237950468731401,2.4596250437570144,3.117396675937477,3.0676336445253938,2.5133327972500266,2.6946087498984843,2.866051489767084,2.962019333944085,2.789022040331067,1.9201368797930782,2.339179097762219,2.758632707760408,2.6713350282811192,2.7487439637291926,3.168386898072264,2.85831094456733,3.132433723654624,2.5267671744297906,3.0273604544664345,2.860616508066394,2.535426495617924,3.4323299629734896,2.7866577253168665,2.8356092953855647,2.3212195525902364,3.130494139698095,3.0512212318657457,2.8699153973065568,3.183764715841408,2.522064411665569,2.5707544987344204,3.206191906298434,2.523693070500368,3.1499733624170214,3.1131952549307753,2.5267602518936885,2.7000580632331466,2.8486002456287345,2.9682918463821863,2.790558197263283,1.9479910264004912,2.3129635629143337,2.7700295614673793,2.6619057660218677,2.775383120671468,3.323246216351197,2.8360677909422116,3.1074225918464418,2.5375267167887463,3.08634879390124,2.8370333912681853,2.5871089573201074,3.4925754430799434
5.17,1,10,2.92021214367923,2.821472423885094,2.2110910578961485,3.015310990194748,2.955920236862721,2.8292764667063826,3.0983502609986417,2.505073854420661,2.4659273654923517,3.1324287980055394,2.392235061064167,3.012055586410206,3.019654058143253,2.50566670355112,2.6894282782209538,2.826017998865483,2.898315758565893,2.729601995460659,1.7936609768173863,2.2988152860481694,2.741612813812104,2.675727922680563,2.6871906492413076,3.0570410605926295,2.7948885872928315,3.075417186093012,2.4718668131612356,2.998189400973248,2.8105813398083415,2.4930614315685227,3.4003482354495858,2.7392650243559737,2.8065691070462817,2.1975285691572277,3.092124530759572,2.987350971129729,2.8176462647146963,3.1070070675282064,2.5082538418870675,2.5106286482308704,3.1065739239583623,2.4501930745912506,3.0360698256513237,3.068089295896416,2.5246756539915904,2.6931133809622914,2.81258497278606,2.909361182074933,2.7480758833490304,1.825395059364101,2.2811492118092005,2.7324900375542573,2.663574803466962,2.7099833518301217,3.2042925078857887,2.775029113922166,3.057292015307959,2.4817481144520803,3.0600360726426308,2.795643237243911,2.498718370133987,3.4513463023385675
4.67,1,10,2.9561649098393197,2.832296558563055,2.2579193442752445,3.0586253343937058,2.968556663992104,2.8440007244739482,3.120686218089673,2.5149990660234387,2.4807552951238065,3.157640643927777,2.418093212804093,3.0349779186702674,3.0336248154972116,2.5152491582546572,2.696281124291181,2.839924224849195,2.91574390762681,2.7460124917624045,1.8406885419602128,2.315794145127292,2.7505578817976994,2.681711764721257,2.7057462754996564,3.0931356221723263,2.8083563171035895,3.0910810395772343,2.489849355482057,3.0137268965624138,2.8271549292647156,2.506790485438885,3.4124551731833654,2.747270072387878,2.8216929999713,2.238588041302324,3.1347041941546685,3.0126724200401096,2.8333918946573258,3.1373555370321204,2.510598601029217,2.5320036975982445,3.132248085576985,2.4773980653229213,3.0632611149398596,3.0819764061705435,2.5350046560026582,2.699037696154913,2.8288571554784356,2.9317435359786956,2.7616850217409197,1.8672417894016058,2.2982083495727776,2.7504744507337597,2.6706295737807664,2.7304328560426243,3.247510540899011,2.7890917457302375,3.0699005422127326,2.5001522414383013,3.0765753436203815,2.8090333303494646,2.5318593908323948,3.4686611965590557
2.5,1,10,2.980577003660704,2.826982913440175,2.357901056017706,2.9503327192307687,3.011569926141402,2.9058768552784757,3.198069213528648,2.566528935238432,2.548001465345764,3.330262775411363,2.4740473314658153,3.2137660875255367,3.098163964283976,2.4846636664084265,2.673512839440755,2.881259874528127,3.0076721215774387,2.830901076301515,1.9540613626202255,2.3410128494824454,2.7512557004824254,2.6353908033748485,2.785024921703898,3.2184236349704882,2.9214868138685732,3.172996900703087,2.5525886961876236,3.013775607365135,2.883307070560313,2.556025753176951,3.4399263519235315,2.843262748271422,2.823654983955152,2.376909821123536,3.0115639877451468,3.0611167562588477,2.9007752624226635,3.196489035818456,2.537043709802568,2.591361925258435,3.28479163694141,2.543976256919383,3.24598967701411,3.1384598082289625,2.4837144879394213,2.686667266311772,2.845113156679356,2.9819529320553926,2.8119351925442797,1.9979361332592251,2.2960442290313026,2.760871034883333,2.6264269111707446,2.8105796628100204,3.357345386021611,2.891843819305463,3.148397612408595,2.563150090213732,3.062574260356875,2.8572637096859683,2.609563975698963,3.4945761272333855
3.83,1,10,2.9915938750897753,2.8403224789289063,2.316770737614838,3.073834751322577,2.9874878355696732,2.8683436568355294,3.1544116005339036,2.5333158954778274,2.506228240903597,3.2122751453007887,2.4506030993542787,3.0903159133442792,3.0578545313323375,2.5173263291087067,2.6975926859275705,2.85959211730196,2.948187919037215,2.7762372645112765,1.9020690553638864,2.3349022907180736,2.7581791646485847,2.677720441027615,2.7366763475260605,3.1486286005780397,2.841605073273032,3.1201034605979334,2.5170866947107204,3.0267389740564954,2.851933463863655,2.527844795481584,3.427923827840669,2.7726179410263287,2.8347306503199996,2.2998210489248465,3.146414300201848,3.043187602217457,2.859659475369236,3.1740592839784902,2.518038170666069,2.5614232097436593,3.1833687458920776,2.5130990329547607,3.1223917641248624,3.104571105218401,2.533684212393169,2.701592238549264,2.845632702349934,2.9602286412988943,2.7828361485987907,1.9276518098280921,2.312445746774054,2.7675677870867776,2.667945989483255,2.7631164876894116,3.3053069939183066,2.8208220975842933,3.0957019214171084,2.5277926066646783,3.087696261107106,2.8296087567698764,2.574689509483579,3.4881858126551935
1.75,1,10,2.9317740718186083,2.8053814830327104,2.348809526992893,2.8009165565520835,3.021965154962576,2.926496385822735,3.217422994334405,2.5875344428385114,2.57233671943721,3.413814403070181,2.4721170692006704,3.293079263203529,3.1219465495792145,2.446812292801606,2.6457958275844065,2.8883581323154783,3.0456019186784613,2.8654063641957923,1.9589522573475417,2.3314082919314965,2.737086714421193,2.59205649392788,2.811951848105145,3.2414577288285167,2.9812555746217564,3.2065759383019414,2.5684877994109474,2.9883223788771773,2.8967509536157223,2.5691308627880227,3.4399438386740213,2.8995917346394484,2.8002647054134386,2.4096442837394174,2.852609227725651,3.0516176079167683,2.923704352500756,3.1877027112369722,2.549311284219515,2.5992491989856683,3.3530558808142725,2.547524214833727,3.3259379243090543,3.1565504267792397,2.429656416153661,2.6679974112405507,2.830182401474212,2.981567625463606,2.8259714072413815,2.023859881737557,2.263592683985157,2.7318084193524323,2.5828686114215076,2.835027984257432,3.35226892640632,2.9431267855598233,3.184514901622604,2.5785446630641022,3.0253111566586077,2.8701977241558834,2.6114252999750134,3.4849241144689396
2.25,0,10,2.9681678498305524,2.8209105711762796,2.3577665666391585,2.90691933164071,3.015290202530598,2.8621401026009607,3.20494236273077,2.5733483712781746,2.521345246839008,3.3377095689160154,2.474617908619981,3.2400714339533523,3.081727845516272,2.4736036395371652,2.6654067001565487,2.8365794415735714,2.9473168616854655,2.791954424746395,1.957649038709621,2.320963154298761,2.7473552032813235,2.6225056660132173,2.7833537491072944,3.2278394728981086,2.9178875277963807,3.1838892794443714,2.535987751524336,2.9690546525030177,2.8881287495611665,2.5606173929099936,3.4404731146462697,2.838908730112334,2.8172319906287617,2.3635240197353133,2.965222605458151,3.0597845153015557,2.8786825067290103,3.1954643579839437,2.5411596223975743,2.5736385823341545,3.3066592948142093,2.5462698078336796,3.272207070861646,3.11571111982322,2.5015458038331357,2.681265577229002,2.826250317812338,2.982836984224482,2.7876649572177867,2.0076759619582614,2.2872171992959442,2.753786735061629,2.6135216835029893,2.800376444996947,3.35947266040749,2.908038051391972,3.1599237541663703,2.543605658437949,3.015456642440741,2.8617882596848374,2.6116110780298456,3.430697769050533
3.58,1,10,2.996038325165642,2.8402518124103255,2.329510705776156,3.0644268035702726,2.9925657765731755,2.8754932359077308,3.163529198862436,2.5391649644381946,2.5139455369021246,3.2315079780308027,2.457632145385462,3.1105783386833603,3.0652494670583477,2.5145500618117596,2.6955133866766436,2.8645512274740565,2.9586100319474258,2.7858755234291874,1.9160699815990903,2.338309608379745,2.75865435761954,2.673132548321398,2.7458228054640217,3.1637186922354563,2.854072284241025,3.129396467567547,2.524473222524278,3.027442395873247,2.8585659891974573,2.5336242308841137,3.4313483584108426,2.7830427093355437,2.835616093111187,2.3161696859030427,3.13541653858261,3.0494798447164997,2.867432401714962,3.1816555584350006,2.5210369873858105,2.568607694487758,3.200517084513624,2.521302562698349,3.14307608515989,3.111117623153794,2.528770578230561,2.700561439872457,2.848068505022167,2.9664991280303075,2.7887166088069906,1.9432360799044264,2.313107088845886,2.7696582167875707,2.6636283355116857,2.7724390918089385,3.319156352111569,2.832227850879961,3.104499144453403,2.535225187102429,3.0869715623860414,2.8352675937694127,2.584326447831895,3.4916812335011986
1.58,1,10,2.9155312087785794,2.7990736368723304,2.3428736685011815,2.75905122264974,3.0240021004442315,2.931115425436582,3.2212819838834026,2.592523909891343,2.57793080254072,3.43445886038125,2.470160588903229,3.3107156667533455,3.127442708785177,2.4362844075197643,2.638095864624479,2.8894537175933515,3.0546390713754223,2.8735964893431287,1.9576117889902873,2.3279228765035667,2.732845967892062,2.580282638326757,2.818021467551311,3.244176938021557,2.9962792020783913,3.214563339824482,2.5716784572782783,2.980734022423309,2.8993723445020567,2.5718219990476743,3.4392709859595127,2.9140130357593557,2.7932440526901647,2.4159876773260014,2.808267087726589,3.0469467736079516,2.9288758967356725,3.1831702850102372,2.5519476040587517,2.6001351284435916,3.369639036539584,2.5469384627044858,3.344303001653317,3.1605487503282634,2.4148086518323497,2.662737596583064,2.825330565852229,2.980213464692956,2.8289150387115174,2.0283613890897745,2.2536532582213056,2.721457055015305,2.5709757027874947,2.8403373470857205,3.3453983624700636,2.9558771171833236,3.1933432960319745,2.581578548712889,3.01454927476612,2.8728626634453995,2.6100621620192492,3.4814073686822873
2.25,0,10,2.9681678498305524,2.8209105711762796,2.3577665666391585,2.9069193316407103,3.015290202530598,2.8621401026009603,3.204942362730769,2.573348371278175,2.5213452468390076,3.3377095689160154,2.4746179086199813,3.2400714339533523,3.081727845516272,2.4736036395371643,2.6654067001565487,2.836579441573571,2.947316861685465,2.791954424746395,1.957649038709621,2.320963154298761,2.747355203281324,2.6225056660132173,2.7833537491072944,3.2278394728981086,2.9178875277963816,3.1838892794443714,2.535987751524336,2.969054652503019,2.8881287495611665,2.560617392909994,3.44047311464627,2.8389087301123346,2.8172319906287617,2.3635240197353133,2.965222605458151,3.0597845153015557,2.8786825067290107,3.1954643579839437,2.5411596223975743,2.5736385823341545,3.306659294814209,2.54626980783368,3.2722070708616458,3.11571111982322,2.5015458038331357,2.681265577229002,2.826250317812338,2.982836984224482,2.7876649572177863,2.0076759619582614,2.2872171992959442,2.7537867350616283,2.6135216835029893,2.8003764449969464,3.35947266040749,2.908038051391971,3.1599237541663707,2.543605658437948,3.0154566424407414,2.8617882596848374,2.6116110780298456,3.4306977690505334
